sensor1,sensor2,sensor3,operating_condition1,operating_condition2,failure_mode,anomaly,failure
42.801557916052914,73.25489906230008,68.45236800789365,59.00117442845044,179.24498555183152,none,0,0.0
45.393612290402125,69.78484317620129,55.00248477901837,123.18148129911796,235.03503060602918,overheating,1,0.0
60.57122226218915,36.35411764523626,54.888396146336625,93.27490522637856,340.73272222362766,wear_and_tear,1,0.0
53.43618289568462,82.14810524588844,51.06526340184499,108.5097986648046,194.7828603506554,none,0,0.0
32.36959844637266,80.70137031221176,56.86228820630775,123.94493847290455,219.66535250026618,none,0,0.0
53.24083969394795,50.61655947735706,64.90117917601162,72.56652605539068,163.09714581693044,none,0,0.0
46.149177195836835,65.93705300156114,44.594437411469194,85.81117995144906,209.06255813010253,none,0,0.0
43.23077999694041,67.41045279424108,47.10260213109692,94.2290260824859,223.0135812491152,wear_and_tear,1,0.0
56.11676288840868,63.910106487358604,51.355287654680026,84.32492957751143,209.7421170135069,none,0,0.0
60.30999522495951,51.7454226923187,38.84954891832142,134.69873151673616,149.01523401455717,overheating,1,0.0
59.31280119116199,49.92564948092922,45.168905683342025,82.86455812346415,210.31808856627254,none,0,0.0
41.607824767773614,59.61668893512832,49.28534951746409,88.88906441026266,273.10979693588183,none,0,0.0
46.907876241487855,77.59093528889048,65.49267016855273,104.08778063205953,222.43178822572636,none,0,0.0
53.31263431403564,68.15400231891648,58.1507359480231,75.95700947847823,248.09935945359206,none,0,0.0
59.75545127122359,54.44078501870841,57.32307893641053,92.08638576487472,188.14940149936862,wear_and_tear,1,0.0
45.2082576215471,71.57548065972517,65.21077554601567,106.3490652250035,237.49501197118553,none,0,0.0
48.14341023336183,17.27186069054887,53.35153853920724,93.34279191234978,213.9633919108263,none,0,0.0
38.93665025993972,77.23148550558156,59.685578199146676,98.13226282200104,152.4544635156384,none,0,0.0
38.037933759193294,33.904293318328506,53.761338964810044,89.41335775103258,215.92605023994372,none,0,0.0
58.125258223941984,54.563385878953014,58.18434819279554,69.71059381638466,150.41516682798448,none,0,0.0
63.56240028570823,43.20495158060784,48.00689610866102,106.43186422678477,168.3559862557604,none,0,0.0
49.27989878419666,40.57977786418641,25.73419410068285,135.09866143294482,209.4664153646187,wear_and_tear,1,0.0
60.03532897892024,77.41240181067779,53.38865005376435,100.36803261566877,214.8622136690062,none,0,0.0
53.61636025047634,52.98448198032163,72.07297763319929,104.50528234495098,140.53837674614354,overheating,1,0.0
43.54880245394876,65.19755822596073,66.1145848268991,113.85445510233718,252.6992885591438,none,0,0.0
53.61395605508414,59.29619131681224,66.58476981509405,74.61339006906601,228.60031391502363,none,0,0.0
65.38036566465969,67.15561240834683,69.83356866167462,134.0502931625921,164.7635782194558,none,0,0.0
49.64173960890049,61.15232836590383,56.06389109153725,104.04657592845604,123.12076017754123,none,0,0.0
65.64643655814007,40.755116637171454,57.36778848886715,132.6371379817822,192.75477104592844,none,0,0.0
23.802548959102555,74.94400229170711,47.588177254787794,85.33934008952022,177.702814306942,overheating,1,0.0
58.21902504375224,52.593651252580315,51.207125727675404,136.3612384511565,205.65702285265115,none,0,0.0
50.870470682381715,36.651271520103734,62.3892537972537,115.50310988069566,181.84416694222168,none,0,0.0
47.009926495341325,53.578272585511314,69.44661324602579,111.06080171704717,99.62715696274951,none,0,0.0
50.91760776535502,82.51139685951466,53.32664469182801,104.68048908706297,180.58265308494208,vibration,1,0.0
30.124310853991073,72.7533261317024,49.597728821783065,95.02942763851101,184.71904444658435,none,0,0.0
47.80328112162488,54.77021798388211,55.006335506279164,124.01063316947744,231.68305123870294,none,0,0.0
53.57112571511746,54.76113443522357,62.21448098714938,102.80719739696094,165.09001626944752,none,0,0.0
64.77894044741517,55.17547423173926,37.6737422063975,60.658605928256954,283.9337336686283,none,0,0.0
44.81729781726352,91.15121975341262,27.445828562353142,77.65627076585994,104.41797246741214,none,0,1.0
41.91506397106812,65.7290317834733,48.393557806101,96.28308495614506,265.55837489013123,none,0,0.0
44.982429564154636,66.45062470786604,40.3514508890301,106.1999796633111,188.78405145609477,none,0,0.0
59.15402117702074,75.45425181047763,48.90231762823227,98.86823022200208,242.97924361717781,overheating,1,0.0
53.287511096596845,63.581837385397705,53.22663617419034,124.37941579587326,203.99007420293665,wear_and_tear,1,0.0
44.70239796232961,56.11436781268945,49.561019091723836,60.977962719227506,256.9777768012735,none,0,0.0
55.13267433113356,57.05475226372533,72.42961041364894,102.87175873010321,180.63190177235944,vibration,1,0.0
50.9707754934804,58.92598110878904,58.92093717522784,63.640415492256906,145.0689787411094,none,0,0.0
59.68644990532889,59.44166645235238,58.60569231532994,115.19424590968336,271.0252143635532,none,0,0.0
42.979469061226474,70.9144431545547,62.46648572852082,98.11082571115995,194.32596770589294,wear_and_tear,1,0.0
46.723378534022316,60.77918828710949,41.334002586630774,108.39219944048236,211.07792368121054,none,0,0.0
46.078918468678424,70.98960115823368,67.46934144904323,82.72234078820468,261.7375957022398,none,0,0.0
35.364850518678814,58.78925129837126,54.09082856157448,125.58929863315502,148.40223789527826,none,0,0.0
52.96120277064576,61.17952785474136,63.045767406894555,120.83449328117703,229.77454488196287,none,0,0.0
52.610552721798896,30.026989732018386,42.13771320351813,111.67088606023775,170.50526217685547,none,0,0.0
50.05113456642461,73.74491512053723,36.35489480780723,97.40965506273119,193.39153221778142,none,0,0.0
47.65412866624853,65.19732713846989,64.81467589630034,111.59714570590265,203.61394826921443,none,0,0.0
35.84629257949586,74.97015164789478,59.5169143131702,85.86214864025303,124.9889069276532,none,0,0.0
45.79354677234641,16.556169327094658,44.17538134770987,117.11111318041424,161.05814785897826,vibration,1,0.0
46.572854834732304,91.32562057171091,44.564043024703665,132.9896178864784,267.553644620657,vibration,1,1.0
41.97722730778381,57.90615557767239,68.50521741297723,121.41221119958372,244.30955942923978,none,0,0.0
48.387142883339905,76.62274225106275,40.72705728559207,85.40795060385182,196.86802113363825,wear_and_tear,1,0.0
54.040508568145384,44.401411093117034,74.71207543907155,107.22834634546206,212.15617292564465,overheating,1,0.0
68.8618590121053,69.19160857593855,44.19255118422558,74.13716912482704,185.2878747181771,none,0,0.0
51.74577812831839,44.198766552395156,62.6607031073006,111.44780622351351,267.8291692913991,overheating,1,0.0
52.57550390722764,50.64346558956292,51.05657829101219,109.01206825725077,189.9823711102918,none,0,0.0
49.25554084233833,88.71047030800179,62.23824917298812,62.60367320935672,211.5921046067424,none,0,0.0
30.812287847009586,57.1397639885498,48.47063197462969,76.76432312175272,257.30150720710327,none,0,0.0
49.73486124550783,63.26149309769584,53.04648512713247,94.33722206512466,161.13142575770468,none,0,0.0
50.60230209941027,73.05101596033131,55.49103010474865,93.98280505718347,277.9394592248447,overheating,1,0.0
74.63242112485287,67.43522831958907,42.973750530622326,75.8104612916239,123.47692951283116,none,0,1.0
48.076390352188774,62.256283577153646,63.889892145041514,107.77957458704367,281.4821065556399,none,0,0.0
53.015473423336125,65.47441503699338,48.84143720234098,105.02947217881024,181.36622080240127,none,0,0.0
49.65288230294757,96.05123377857413,52.25680101591978,96.11461736042962,187.8650626087359,none,0,1.0
38.31321962380468,59.13571804449622,43.06780750469785,84.88416999683274,105.49949144085285,none,0,0.0
61.42822814515021,63.016485700724516,24.251996094456274,120.97414252833127,177.26026413111535,none,0,0.0
57.519330326867745,75.75981594011418,52.70766684879797,133.10814226176592,148.0096734486558,vibration,1,0.0
57.910319470430466,76.58288899436975,83.95138505935499,90.32877032306926,169.61768273132637,none,0,1.0
40.906125452052606,77.8054545834057,64.41525145477628,87.75666165690359,193.13445171055602,none,0,0.0
64.02794310936099,69.58095333043777,54.76887544318726,109.82415330823993,247.88958072364528,overheating,1,0.0
35.98148937207719,42.854926309042746,51.84531004950079,92.83941240506027,210.3801675700313,none,0,0.0
55.868570938002705,84.50147298451644,55.269590713744556,97.21205598673532,215.38383267005568,wear_and_tear,1,0.0
71.90455625809979,42.804819104719684,61.56542938210252,114.79306303449343,145.22403055772187,none,0,1.0
40.09463674869312,64.5395319785855,40.83024621629386,61.812878249854144,155.9622955198635,none,0,0.0
44.33702270397228,48.68586224970963,68.37186033602646,126.36604649705339,289.9362509175656,wear_and_tear,1,0.0
50.99651365087641,59.03792480110511,63.58457578529493,101.45361048658683,163.23994826183767,none,0,0.0
44.96524345883801,64.9314361545522,63.61822870849521,91.7701371087564,282.8104126028648,overheating,1,0.0
34.493365689338674,64.8203582317541,60.26170886571673,98.21531691557102,187.84694005595668,none,0,0.0
50.68562974806027,66.32881131352927,55.23539989232788,99.24858710041038,200.1143968071752,overheating,1,0.0
39.37696286273895,84.20566903587971,63.07433483160184,65.3759739311015,253.5182580114965,none,0,0.0
54.73592430635182,66.8030145227097,62.10176960489654,129.8987645490647,263.5946210969328,none,0,0.0
40.80575765766197,56.33765047064027,50.75151146870771,100.82651264541236,194.45937198604562,none,0,0.0
65.4993440501754,74.46130752432536,48.11677872523719,108.86004260894751,180.58784732392306,none,0,0.0
42.16746707663763,77.8420573338696,56.22227554314384,119.03099541148086,197.20397757388935,none,0,0.0
46.77938483794324,41.58588277294511,73.58824181794225,79.57675084879399,216.89787641160592,none,0,0.0
58.135172173696695,68.96100104774787,40.13071509215319,109.46943798070457,244.56518434348777,none,0,0.0
37.69135683566045,70.51759113466348,37.38969681097072,94.64717818202413,200.21149294970758,none,0,0.0
52.27459934604129,55.53654744960012,56.9771300948382,116.93541550432988,230.94431490115767,none,0,0.0
63.07142754282428,80.6356021996743,55.61065242227222,57.45545159297009,281.91798661354704,vibration,1,0.0
33.92516765438772,57.7491661945121,57.0800999724449,98.01811399517462,219.06548061323923,none,0,0.0
51.84633858532304,61.88364680207313,57.927438374902,87.94358688432077,215.58264280023892,vibration,1,0.0
52.598827942484235,57.40392263574196,52.32157294438234,108.64525901268311,124.0544587454966,none,0,0.0
57.8182287177731,60.23368571372201,72.87836126322499,109.40088374736405,68.46349315854684,none,0,0.0
37.63049289121918,43.55587369657197,35.78915225828182,85.84748210355949,219.41878646150843,none,0,0.0
36.795433869157236,38.39923676108559,45.05803570263705,85.75652271647913,195.25878843595638,overheating,1,0.0
55.21941565616898,83.91757594837458,53.76094287821143,97.78669262885342,174.2608662542629,vibration,1,0.0
52.96984673233186,47.29557977522508,35.281734266149996,82.06715545369583,212.17651020931723,none,0,0.0
52.504928503458764,45.129114758155396,52.88974714681515,116.83967390904255,196.9798135401546,none,0,0.0
53.46448209496975,27.699148295944276,74.93764198873622,92.61585599105108,256.3890125316949,none,0,0.0
43.19975278421509,50.41557378465747,55.25063785955154,41.86023561356717,204.3055434129489,none,0,0.0
52.322536971610035,40.153653098887524,57.7684108686242,92.50355886756388,162.6538357464916,none,0,0.0
52.93072473298681,84.63022740204553,39.878022817929036,79.22912358312055,249.50831194796444,none,0,0.0
42.85648581973632,75.1472563401395,47.60366310352627,67.37448369078109,189.14344625268987,wear_and_tear,1,0.0
68.65774511144757,49.67774482233414,50.49764343611275,75.25146723554855,226.32683418361535,none,0,0.0
54.73832920911788,93.78653708016463,51.18741883892519,102.18816943665941,176.12946469035998,wear_and_tear,1,1.0
38.08696502797351,74.72648230487391,70.37972554004523,126.57281656496463,167.50865572512816,none,0,0.0
56.5655360863383,55.12752924737066,61.692292728701496,106.26368947729961,204.20841150928482,vibration,1,0.0
40.253183297726785,22.508914276896405,41.66250451675562,87.86993223568521,200.64143217718424,none,0,0.0
57.87084603742452,94.36413858886112,57.95805734118406,109.11808390341406,223.99135176834164,overheating,1,1.0
61.58595579007404,39.15641299854606,60.978660981961426,90.81819379562016,186.56771233451286,wear_and_tear,1,0.0
41.7931768164829,35.31901879564663,68.6817884622552,86.1079926167371,108.18201081148014,none,0,0.0
59.63376129244322,75.3385564801446,73.96648823882049,76.91274663534031,178.36130582058058,wear_and_tear,1,0.0
54.12780926936498,96.59628609508908,42.818869698065576,64.96342386496562,239.6909233571908,overheating,1,1.0
58.2206015999449,80.76409227765777,45.269709865475946,92.20152586881109,185.1311960378447,none,0,0.0
68.96792982653947,68.4586368007854,39.9090656930246,103.16106979840264,187.6808298742726,overheating,1,0.0
47.54611883997129,68.92131512497929,52.19176169071622,98.0675265997022,249.31882529529685,overheating,1,0.0
42.4626383564251,72.80123338170462,60.59630049335601,91.68066144105282,164.40133863705387,none,0,0.0
41.10485570374477,71.38392884680148,66.84801419906923,81.08507878606437,122.85983908785502,none,0,0.0
41.841897150345616,64.21787135954064,54.08858771628973,112.16492383369938,191.96844402372528,none,0,0.0
49.228982905858956,61.56301655927814,51.161829720941874,73.6573616010683,175.79130243756316,none,0,0.0
53.41151974816644,59.06110308150716,56.82109590698489,115.52055827686951,151.6876840123373,none,0,0.0
52.766907993300194,48.690531166999854,44.97828518043973,79.9556596214655,191.23107720506547,overheating,1,0.0
58.27183249036024,55.78987384699839,80.07446466033728,84.9512952529393,224.57528236233918,none,0,1.0
50.13001891877907,34.605647787069216,35.7080676745833,70.66429618768646,199.5355719216092,none,0,0.0
64.53534077157317,58.52490559807875,57.216886946748694,89.97195706228726,215.3490536343119,none,0,0.0
47.35343166762044,45.17113339273624,79.28327463075567,119.50624916955958,290.67038492577115,none,0,0.0
77.20169166589619,43.44616024176344,55.081598134719975,110.31256176887914,182.8560569221218,wear_and_tear,1,1.0
56.25667347765006,62.698412267302174,52.71953157998207,119.5684422405607,213.91743173223347,none,0,0.0
41.42842443583717,80.880034295169,50.71065492627487,110.44285091867872,174.53933187004327,none,0,0.0
39.29107501938888,73.7747490900347,52.835299818851105,77.92660342939261,157.68201400565135,none,0,0.0
54.824724152431855,36.442490945652345,71.47418169611836,93.38421551344885,170.7546173291115,vibration,1,0.0
47.76537214674149,45.15557795144494,28.457657064045918,84.39601741765074,176.06207142391557,wear_and_tear,1,0.0
57.14000494092092,74.11156781982324,73.40120441555591,126.6114980807808,217.97378987735627,wear_and_tear,1,0.0
54.73237624573545,45.26268909692536,37.91251417059826,76.06422707147377,317.45378933503787,none,0,0.0
49.271710873431275,56.63050275004463,51.800172049187026,117.87395378778221,164.19782818620797,vibration,1,0.0
41.532062819315954,68.25078148536828,49.84906695641606,117.85907740217539,179.16873471922688,overheating,1,0.0
34.851527753141355,45.47483317704547,62.06263923724864,136.59240403432176,196.8438493444376,none,0,0.0
45.53485047932979,61.580632592189396,35.82250777739503,91.80626814741005,219.78994243548735,overheating,1,0.0
58.56398794323472,39.989617576226934,60.546071992983315,114.24644319160325,213.17754059773924,none,0,0.0
52.14093744130204,50.9794853407318,79.29171547944223,145.63303673077684,264.2047896974059,none,0,0.0
37.542612212880115,64.79672901213806,38.641911944886274,87.64716646132607,78.68039647323958,none,0,0.0
51.73180925851182,36.105093997024966,57.27647401132475,69.2991950493528,80.65350649021636,none,0,0.0
53.85317379728837,66.60712106940599,47.05621386644069,62.399799321844725,175.20609139949255,none,0,0.0
41.16142563798867,59.70543301609978,60.110646474316425,114.25424057722662,254.86500937718543,none,0,0.0
51.53725105945528,68.28734931625722,55.229773328989026,62.33699583882832,121.71759841972019,overheating,1,0.0
50.58208718446,63.358712010969924,47.30215709146829,92.55361894124154,49.61838301531213,overheating,1,0.0
38.57029702169377,80.46210644960766,60.854467418452884,108.74626374077921,228.55897031096043,wear_and_tear,1,0.0
53.577873603482836,61.87836753971861,76.65217731744092,103.70351073659828,212.18286118513572,none,0,0.0
55.60784526368234,53.558916883121206,52.709154499272415,108.50889728368344,145.4895796600285,none,0,0.0
60.830512431752766,61.83446254548426,63.63709530577818,104.44579711601708,150.7230199639535,none,0,0.0
60.53802052034903,68.14947043554582,39.480724505546036,125.57731626626787,151.51281401826628,none,0,0.0
36.22330632042909,60.732901054885566,43.5227634781839,80.95367238522405,205.526765873697,vibration,1,0.0
40.62174960084877,60.608875368058236,60.66887533456453,86.46009723082938,168.68423619084965,none,0,0.0
55.1503526720866,49.47012468289867,72.80939234243158,84.54681109458352,224.70319594877597,none,0,0.0
55.13785950912209,50.05648623673578,59.26736018542792,116.60383623725221,57.268666854780435,wear_and_tear,1,0.0
55.150476863060476,38.96092092300459,51.24330363372215,118.00797176790127,157.15740674361004,none,0,0.0
88.52731490654722,86.24365114780409,54.99149686508025,109.02450638637016,143.69730195444748,overheating,1,1.0
55.70890510693167,41.34205146913072,39.99510719236339,123.66987333779855,187.18296608137538,none,0,0.0
61.35565640180599,49.60642203306139,62.2541839162644,76.43918265247238,173.0976120754931,none,0,0.0
59.54001763493203,49.22389101646204,65.58799674788091,133.34448223102274,239.89218899478834,vibration,1,0.0
56.51391251305798,73.42386565416662,49.574916006003036,130.46477243424516,107.03316141699713,none,0,0.0
46.84730755359654,55.57575482561958,49.359494226885985,114.71243994491493,202.2745738165376,none,0,0.0
57.589692204932675,78.716131090106,58.19053875582458,135.6359781754212,227.91682116058527,none,0,0.0
42.27174785462428,49.897640636341976,49.75936316751285,66.86753584644453,292.83237182809773,none,0,0.0
47.63181393259991,64.18491243335703,54.20640862449013,89.51103727474697,175.91170144532623,overheating,1,0.0
45.14636452170897,47.46979420110364,80.19666146999819,85.29393078636096,216.22293021762584,none,0,1.0
50.81874139386323,92.17723691660083,52.03569159104804,114.42958647514686,109.80686037188175,none,0,1.0
73.14658566673509,42.18602371455731,50.69991817574533,78.99718520795709,80.4021897843488,none,0,1.0
31.32734807408252,64.64731065340541,47.22949833237809,115.14990298674971,242.238718789085,overheating,1,0.0
56.86260190374514,69.50665321398148,63.93030365799924,127.41072287993427,199.72198531759648,none,0,0.0
33.87284128810349,66.20698646177247,52.82530992138276,113.90405800167999,258.92563448992115,none,0,0.0
45.280681342105666,57.220685116834375,47.20752354014289,105.67502047323002,131.32985555151254,wear_and_tear,1,0.0
60.889505969673664,58.05268950399861,70.85564838727615,80.24253318198501,225.99510697643763,none,0,0.0
50.64280019095463,60.657172079686646,72.03523605416365,83.0629806774927,293.44089202719266,vibration,1,0.0
39.22255222070694,57.79496997557267,47.79491721113554,124.99237810593334,220.9852804178633,none,0,0.0
42.84696290740032,74.45818675192365,32.60152058367261,115.58698007810665,213.82907527955243,vibration,1,0.0
56.79597748934676,93.15784502387027,67.09016427804306,99.21960961244912,200.42780404121748,none,0,1.0
42.69633368282864,51.637623224882496,46.78444209087995,91.6418090846822,121.45592714370439,none,0,0.0
52.16458589581975,39.45295530631383,64.48750718995322,59.48384253777246,267.7786467855174,none,0,0.0
50.45571839903814,58.67576927473118,31.358754187457976,78.58295162631123,169.45711800974672,none,0,0.0
43.483996523941826,98.69564006481477,65.71116805959171,138.22838174279445,225.22416281915085,none,0,1.0
71.43944089325325,47.944881480454036,40.465936848630626,74.39088857995067,121.84828467143733,none,0,1.0
56.33919022318011,84.58675208166102,63.76916942879829,103.78959642442162,141.02701677461098,overheating,1,0.0
29.74857413342393,85.1655122111466,55.171276814037206,120.14887946390397,271.75436996111176,overheating,1,0.0
51.86454314769428,51.69617637438008,43.55272696724026,74.90154663995415,182.63488555210785,none,0,0.0
43.38213535231612,68.53474618777913,50.115564244878634,103.69420949562166,272.66377380212725,overheating,1,0.0
58.52433334796224,84.42594934692806,63.23582148348041,118.7583107502131,196.08846704707412,none,0,0.0
42.07479261567299,54.313083885187694,56.27073343738281,100.249986438145,107.90511135210713,none,0,0.0
48.85263558533101,56.946294598464576,62.01295576566981,157.36806111333536,244.60337998658602,wear_and_tear,1,0.0
55.049872789804574,51.274786290770344,78.71728701418583,66.62801482243609,170.50538411221962,none,0,0.0
58.657551941701215,44.778649039607,36.229100659467385,121.17457059767759,234.93444067585216,none,0,0.0
37.997035929442234,50.26083682400989,74.40655089962348,96.5439652520707,201.2605433770041,none,0,0.0
46.654987641590516,41.64089599856615,56.252271250278554,115.43840309673351,122.84408860285649,none,0,0.0
45.25054688839044,60.51125202388839,44.21459142012246,108.82614303398492,208.21473826852846,none,0,0.0
43.46670767426288,48.450401534120374,39.03623649113212,85.33687605780007,309.81115710763993,overheating,1,0.0
67.65454240281096,63.50678867686121,52.7305553106756,104.5799278491868,224.64932292572297,none,0,0.0
54.049817109609556,36.66156530694559,66.05980134309351,62.841970972034254,197.12411234972686,none,0,0.0
37.391160456649544,64.96320348321686,53.46941055546959,112.06495001142787,253.76717009784488,none,0,0.0
59.17861947054776,72.50293442413387,73.13385916296818,105.96316931981052,210.53342326015553,overheating,1,0.0
71.22156197012633,30.093965361428168,37.585891719381294,112.77320337286204,210.47671151313972,vibration,1,1.0
60.32465260551147,65.61084854771359,54.85493262584735,121.16236650174301,145.41874139204486,none,0,0.0
34.80630034045987,78.41503488709938,39.97127866704257,107.35239680419421,211.69240128947993,none,0,0.0
45.15765927133749,41.855384719631914,59.363582591499615,102.96178839596553,251.77217082084724,none,0,0.0
62.669111491866225,85.08858580256555,65.6426486811676,82.37863326677416,158.19689239499877,none,0,0.0
42.92330534381219,66.28528514049067,49.95085847582736,85.75558472701898,271.2247910623474,none,0,0.0
54.43819428146229,49.424822163623865,23.74943372047439,123.73469240354662,195.4146987927437,none,0,0.0
57.74634053429337,59.16346383513441,57.387377761557936,128.72670811411956,155.61152442307298,wear_and_tear,1,0.0
40.730695284219166,68.37490368782584,60.24086262080211,95.23779127375892,249.88160384601224,vibration,1,0.0
49.404746439382,61.14008087118617,59.85153705954037,100.92005494506549,185.66028821308655,wear_and_tear,1,0.0
17.58732659930927,68.08133988669553,69.82938630186585,81.90771250012467,237.9757443743054,none,0,0.0
39.756123586657104,46.1898961038095,42.14735584421142,123.4551369053489,185.41206838707313,none,0,0.0
47.4743184860684,62.54041236054117,63.16259326540539,113.30833647383557,197.00869282350482,none,0,0.0
37.52216818035151,38.79428254642529,69.3100901497357,138.824348729275,224.67801021671457,none,0,0.0
66.32411303931636,58.33160907976949,33.656948991921794,82.43353845640522,214.5448528795003,none,0,0.0
35.69858622039367,46.44138537802815,58.83582191102773,92.43984201963566,100.22341097741307,none,0,0.0
45.599555133030165,48.9670508611535,48.94984202790794,104.62891845051145,143.9378129952804,none,0,0.0
51.30740577286091,78.54139762815656,54.02172792278025,112.92979075451541,246.47049923954077,vibration,1,0.0
64.41273289066116,76.36965180891403,59.172117802460036,95.68664724904735,193.39317055492265,vibration,1,0.0
35.6413784882056,69.13707181360766,49.15325723063737,82.54077819092599,173.8134348614289,none,0,0.0
61.63163752154959,43.61530852991132,46.891503050060656,117.62815057847142,132.07129923712628,none,0,0.0
50.10233061019587,55.25387325457797,55.409829009856296,114.42270725091163,146.01318393620758,none,0,0.0
40.18491348952049,78.19646549968775,41.95304873364637,81.6745179887255,98.91006800190263,none,0,0.0
54.62103474263271,62.12575370459857,41.97009845337777,127.10885602210992,194.93596406492335,none,0,0.0
51.9905969557347,94.7899430997254,63.15247939547804,123.40397418393208,170.07812097094765,wear_and_tear,1,1.0
43.99783122841205,65.89976759091557,41.21447157809612,102.68592994495586,151.67060545073423,overheating,1,0.0
50.69802084990019,62.880736747350475,62.99575001091054,101.59195724752072,196.59382874160235,vibration,1,0.0
46.1468640313824,55.363253036962476,60.551095514247415,111.08115542231815,218.1985315426369,none,0,0.0
51.13517345251248,62.00311357173423,34.29031925451284,82.76593859487484,304.65989661049724,vibration,1,0.0
56.62130674521047,57.712952454291845,46.869224171972135,100.60062958328164,124.40582902183932,none,0,0.0
65.86016816145352,70.62163015032885,69.32931283656848,56.9523291078164,257.9690521650261,none,0,0.0
37.62184501173151,74.35053475191876,43.22601362632382,117.52911291005871,248.6550780507536,none,0,0.0
